DateTime,AddedIPs,RemovedIPs
1633059125,5,17
1633059725,1,0
1633060325,2,4
1633060924,3,0
1633061525,2,7
1633062125,3,10
1633062725,5,4
1633063324,1,2
1633063925,2,0
1633064525,1,0
1633065125,0,2
1633065725,4,7
1633066925,0,16
1633067525,5,0
1633068125,3,14
1633068725,1,6
1633069325,2,0
1633069925,4,4
1633070525,1,29
1633071125,4,1
1633072325,1,13
1633072925,3,0
1633074125,2,5
1633075325,7,5
1633075925,0,1
1633076525,3,0
1633077125,5,1
1633077725,3,0
1633078324,0,35
1633078924,9,0
1633080124,3,30
1633080725,13,40
1633081324,2,0
1633082524,6,36
1633083725,2,6
