DateTime,AddedIPs,RemovedIPs
1632723844,34,23
1632724207,11,38
1632724925,14,7
1632726125,29,29
1632727086,25,5
1632728529,39,44
1632729724,21,22
1632730686,21,1
1632731412,19,28
1632732846,25,10
1632734284,68,28
1632735007,8,30
1632735364,6,8
1632737165,36,30
1632738966,35,102
1632739685,19,0
1632741904,48,76
1632742925,25,62
1632743645,13,0
1632744363,12,28
1632745084,18,2
1632745448,7,1
1632747244,43,67
1632748324,14,5635
1632749411,5640,13
1632750126,107,23
1632751213,280,38
1632751564,60,0
1632753009,204,45
1632753724,71,12
1632755524,102,28
1632756245,35,1
1632756607,20,47
1632757323,29,21
1632758045,25,3
1632758764,32,36
1632759484,27,3
1632761285,64,51
1632762011,30,44
1632762364,17,1
1632763085,34,2
1632764210,43,55
1632765245,42,5
1632765964,36,22
1632766325,18,0
1632767413,52,29
1632768128,48,6
1632770285,170,34
1632770643,23,0
1632771725,1189,47
1632772084,19,1
1632773525,80,25
1632774245,29,1
1632774965,28,51
1632775684,31,3
1632776044,15,0
1632777844,59,41
1632778926,36,34
1632779645,31,4
1632780365,22,20
1632781086,26,3
1632781809,23,26
1632782527,14,4
1632783246,33,0
1632785765,92,86
1632786485,25,2
1632787924,48,16
1632788644,25,0
1632789365,15,41
1632791165,58,26
1632793326,83,51
1632793686,12,1
1632794825,46,28
1632795845,29,1
1632797647,49,25
1632799449,56,30
1632800169,21,42
1632800885,19,5
1632802685,49,20
1632803409,22,29
1632803765,11,9
1632805565,47,29
1632806284,24,1
1632808084,39,54
1632809884,46,18
1632810605,27,28
1632810964,5,3
1632811684,21,1
1632813484,31,33
1632814206,26,40
1632815285,28,16
1632817083,51,22
1632817447,12,1
1632818527,27,79
1632818885,10,0
1632820684,56,28
1632821408,23,29
1632822126,20,10
1632822844,38,1
1632823924,37,19
1632825017,30,28
1632825726,26,11
1632826086,7,1
1632827884,39,29
1632828606,16,24
1632829325,23,11
1632831125,50,27
1632831484,3,2
1632832923,26,38
1632833644,13,2
1632835814,49,47
1632836885,33,16
1632837614,17,24
1632838325,17,0
1632839045,15,0
1632839764,22,34
1632842286,60,26
1632843007,15,24
1632843366,5,10
1632844444,31,5
1632845525,26,18
1632846608,18,25
1632847325,14,12
1632848046,20,3
1632848764,18,21
1632849845,25,3
1632850565,24,31
1632851285,22,1
1632851646,5,3
1632852365,5,18
1632852725,14,0
1632854170,23,35
1632854885,15,0
1632856684,44,39
1632857406,13,37
1632857764,7,5
1632858966,29,6
1632860106,16,21
1632860646,21,0
1632861365,12,45
1632861727,7,0
1632862445,13,1
1632863525,31,18
1632864245,12,0
1632864609,12,33
1632865325,11,5
1632865686,5,1
1632867485,35,18
1632867849,13,1
1632869645,34,32
1632870364,16,29
1632870724,10,1
1632872525,53,36
1632874324,36,15
1632875044,20,3
1632875408,14,41
1632876125,14,6
1632876845,19,1
1632878284,25,29
1632879424,19,63
1632880567,28,11
1632881707,35,33
1632883324,27,41
1632884764,35,19
1632885485,14,0
1632886212,7,28
1632886567,4,7
1632888725,61,25
1632889446,14,2
1632890165,11,34
1632890884,12,1
1632891244,13,0
1632891965,13,25
1632893766,31,49
1632894124,4,1
1632894845,18,1
1632895564,10,20
1632896284,11,1
1632898085,30,58
1632898444,5,1
1632899167,5,36
1632899885,10,6
1632900609,19,36
1632901325,15,13
1632902412,15,23
1632903485,21,2
1632904210,16,79
1632904929,20,8
1632905645,7,1
1632906364,17,44
1632907085,52,2
1632907806,14,27
1632908526,18,14
1632909964,23,32
1632910684,12,1
1632912486,22,42
1632913212,8,31
1632913924,14,0
1632915365,23,55
1632917165,42,47
1632917884,15,3
1632919685,40,73
1632920045,4,1
1632920764,14,83
1632921484,14,1
1632923645,60,101
1632924724,20,40
1632925085,12,0
1632926885,35,46
1632928324,27,24
1632930124,25,49
1632930844,18,1
1632931217,2,22
1632931925,9,1
1632933006,25,34
1632933728,10,23
1632935164,25,42
1632937326,26,61
1632938045,16,0
1632939848,51,39
1632940987,25,550
1632941644,6,1
1632942785,22,625
1632943445,9,0
1632944164,17,69
1632944526,5,8
1632946325,25,29
1632947044,11,0
1632947765,21,74
1632948126,8,1
1632949564,29,52
1632950284,20,1
1632950646,5,0
1632951727,24,82
1632952444,11,3
1632953164,16,51
1632953884,13,2
1632955684,28,73
1632956046,7,1
1632956764,17,52
1632957844,26,1
1632958925,25,59
1632959284,11,1
1632961084,40,43
1632962526,31,76
1632964324,37,31
1632966125,37,56
1632966843,11,2
1632967925,19,30
1632969364,27,53
1632971164,37,44
1632971531,7,1
1632972248,18,1
1632972970,14,54
1632973685,11,2
1632974764,32,35
1632975844,23,2
1632976565,16,60
1632977287,16,0
1632977645,10,0
1632979807,49,71
1632980166,5,6
1632981965,45,45
1632982325,12,3
1632983045,15,2
1632984125,28,128
1632984844,14,1
1632985985,18,33
1632986644,22,0
1632987365,16,48
1632989165,32,37
1632989884,13,1
1632990248,13,0
1632990970,17,63
1632991684,16,0
1632992765,20,72
1632993846,17,3
1632994566,13,58
1632996366,67,38
1632998164,43,49
1632998885,23,1
1632999244,10,1
1633000684,22,44
1633001410,20,37
1633001764,6,7
1633002847,27,8
1633003984,30,31
1633005006,23,51
1633005725,21,7
1633006927,26,36
1633007885,15,1
1633008611,12,36
1633009329,10,13
1633009687,7,1
1633010765,16,31
1633011485,13,1
1633012206,11,38
1633012924,26,12
1633014012,17,45
1633014725,17,2
1633015444,9,1
1633016585,28,51
1633017725,26,21
1633018685,35,2
1633019406,12,92
1633020125,13,8
1633021925,32,48
1633023006,23,36
1633023724,24,13
1633024445,10,2
1633026250,36,26
1633027326,23,38
1633028045,17,2
1633029844,50,55
1633030926,19,48
1633031644,10,3
1633032367,11,37
1633033808,30,57
1633034527,17,3
1633035246,20,2
1633035967,24,46
1633036684,19,1
1633037407,17,37
1633038484,19,15
1633038845,8,0
1633039564,16,36
1633041011,29,42
1633042444,33,15
1633043164,11,36
1633043885,12,0
1633044606,15,58
1633046764,32,60
1633047124,7,0
1633048209,22,34
1633048927,10,16
1633050724,38,30
1633051445,12,2
1633052165,13,66
1633052884,15,6
1633053246,9,1
1633054386,18,33
1633055406,12,43
1633056125,10,6
1633056845,21,0
1633057565,9,50
1633059369,27,61
1633060445,24,3
1633062245,32,32
1633062963,12,50
1633064045,29,1
1633064764,14,28
1633065485,17,0
1633066208,11,35
1633066564,9,7
1633068364,42,28
1633069084,19,0
1633069806,17,56
1633070885,31,24
1633072325,39,39
1633073406,15,43
1633073765,7,13
1633074485,11,7
1633075925,28,38
1633077012,16,76
1633077727,17,18
1633078444,12,0
1633079885,20,29
1633080607,11,35
1633080965,7,10
1633082045,14,1
1633083125,22,22
