DateTime,AddedIPs,RemovedIPs
1633054824,6,6
1633055550,5,8
1633056265,4,6
1633057006,8,9
1633057703,1,6
1633058425,2,0
1633059143,5,4
1633059867,8,4
1633060586,10,16
1633061306,3,4
1633062027,1,0
1633062744,6,5
1633063709,3,7
1633064666,1,2
1633065624,1,5
1633066344,3,4
1633067068,2,2
1633067784,2,2
1633068506,0,2
1633069224,3,2
1633069945,1,3
1633070664,3,1
1633071626,4,0
1633072343,3,6
1633073065,2,1
1633073789,5,2
1633074505,1,2
1633075225,0,3
1633075946,4,0
1633076665,5,2
1633077626,2,4
1633078346,2,5
1633079070,3,6
1633079787,2,4
1633080507,2,5
1633081225,3,0
1633081949,6,10
1633082670,5,0
1633083386,6,5
