DateTime,AddedIPs,RemovedIPs
1632483848,69,28
1632485798,16,24
1632487932,408,25
1632489865,16,24
1632491102,170,0
1632491765,20,22
1632493686,22,16
1632494702,168,0
1632495633,16,9
1632497531,22,12
1632499474,126,12
1632501902,193,0
1632503526,25,33
1632505465,16,14
1632507372,515,878
1632509322,11,12
1632511210,21,15
1632513126,162,6
1632515067,23,14
1632515403,211,0
1632516966,17,6
1632519129,16,8
1632522971,182,21
1632525130,134,9
1632525607,47,49
1632527064,13,10
1632528970,10,9
1632531129,210,8
1632533050,11,6
1632534984,140,3923
1632547445,150,68
1632548404,543,42
1632548890,35,82
1632549621,14,17
1632551545,121,17
1632552247,11,11
1632552302,175,0
1632553458,13,14
1632555387,25,17
1632555902,160,0
1632557288,14,13
1632559208,16,17
1632559502,171,0
1632561148,16,13
1632563046,16,15
1632563102,161,0
1632565208,10,17
1632566702,173,0
1632567123,12,20
1632569065,11,10
1632570968,54,8
1632572904,11,11
1632574819,20,19
1632575702,401,0
1632576724,14,15
1632578674,12,16
1632580572,17,16
1632582505,13,16
1632584406,246,23
1632586325,13,18
1632588266,12,0
1632588302,272,0
1632590172,11,21
1632592330,102,15
1632594251,90,19
1632596184,90,8
1632598085,18,18
1632600013,22,16
1632600518,435,400
1632601943,241,19
1632603857,43,16
1632605788,21,13
1632607698,12,0
1632609623,207,12
1632609902,116,0
1632611532,15,22
1632613464,5,0
1632614648,127,92
1632615368,14,12
1632617529,15,10
1632619451,10,29
1632619802,262,3562
1632621384,20,0
1632622569,40,0
1632623286,16,16
1632625214,30,0
1632627144,23,0
1632629052,302,0
1632630246,37,0
1632630967,18,0
1632632905,11,0
1632634808,267,15
1632636726,123,14
1632637925,17,0
1632638663,12,23
1632640567,19,14
1632642725,332,20
1632644648,19,15
1632646586,14,14
1632648488,23,14
1632649501,260,0
1632650659,20,14
1632652584,10,9
1632654498,13,12
1632656424,22,11
1632656703,292,0
1632658356,13,9
1632660266,24,11
1632660302,147,0
1632662169,11,9
1632664326,149,7
1632666264,15,22
1632668109,163,17
1632670153,20,15
1632672196,22,15
1632674437,15,16
1632674702,282,0
1632676330,13,6
1632678244,19,12
1632680189,13,28
1632682324,140,12
1632684262,18,11
1632686164,15,17
1632688085,336,20
1632690002,151,0
1632691944,10,24
1632692668,408,425
1632693602,162,0
1632697202,100,0
1632697745,7,39
1632699369,41,0
1632699847,12,14
1632702005,7,18
1632703924,9,0
1632705866,209,3597
1632707764,42,0
1632708002,112,0
1632709990,9,29
1632710885,41,77
1632711872,143,25
1632713769,8,12
1632715931,6,14
1632717867,4,14
1632717902,317,0
1632718568,42,78
1632719767,20,20
1632721926,21,14
1632722402,216,0
1632726266,24,58
1632728189,27,15
1632730099,219,21
1632730502,247,0
1632732028,22,20
1632733930,18,16
1632735845,22,21
1632735902,453,0
1632739946,169,32
1632741845,16,18
1632743795,13,24
1632745684,383,16
1632747853,178,22
1632749784,18,12
1632751704,16,23
1632752102,480,0
1632753610,18,9
1632757445,21,39
1632759606,254,19
1632761546,20,17
1632763448,14,15
1632765621,268,12
1632767545,10,19
1632769451,447,15
1632771387,74,13
1632772571,445,0
1632773216,84,10
1632775465,11,14
1632776184,417,0
1632777367,4,0
1632778201,340,0
1632779543,7,7
1632781447,7,0
1632782665,484,400
1632783381,8,0
1632784569,146,46
1632785286,7,5
1632786302,128,0
1632787230,4,11
1632789272,393,7
1632789902,115,3323
1632791550,12,13
1632793449,9,8
1632795366,5,9
1632796325,42,0
1632797302,9,7
1632798003,317,0
1632801126,11,17
1632803046,98,6
1632804006,40,0
1632804964,14,5
1632805203,189,0
1632808803,154,0
1632810985,20,39
1632811687,14,0
1632812402,157,0
1632813145,23,16
1632815045,27,17
1632816002,164,0
1632816851,15,13
1632818901,15,15
1632819602,175,0
1632820807,24,25
1632822966,18,18
1632823203,193,0
1632825127,18,0
1632827056,54,21
1632828987,152,18
1632830896,232,13
1632832823,14,12
1632834728,75,7
1632836649,158,18
1632838593,14,14
1632841202,455,0
1632842414,13,17
1632844352,15,15
1632844803,154,0
1632846246,12,18
1632848164,15,17
1632849302,229,0
1632850107,9,14
1632852013,14,0
1632853928,9,19
1632855953,18,32
1632856502,344,0
1632857771,24,0
1632859939,15,19
1632861845,10,0
1632863784,14,10
1632865686,309,0
1632866403,100,0
1632867604,14,4
1632869543,11,5
1632873126,81,90
1632875524,239,4613
1632877416,12,10
1632879367,13,14
1632880814,430,1641
1632881529,13,13
1632882602,278,0
1632883444,8,6
1632884646,45,84
1632885388,10,7
1632887289,16,0
1632889802,244,0
1632891128,14,15
1632892328,47,89
1632893047,25,15
1632894993,24,0
1632896405,21,17
1632896887,28,0
1632898812,217,18
1632900724,156,23
1632902657,185,28
1632904587,27,12
1632906493,23,13
1632908404,25,23
1632908702,385,0
1632910342,19,20
1632912245,17,14
1632914170,31,8
1632916343,493,8
1632918247,27,12
1632920182,17,16
1632922324,15,6
1632923102,413,0
1632924252,8,14
1632926187,17,15
1632928083,10,0
1632930268,23,12
1632930302,357,0
1632932171,23,18
1632934346,14,11
1632936314,17,11
1632938181,144,8
1632940086,130,14
1632942037,17,7
1632943926,10,16
1632945854,156,15
1632947786,16,14
1632949947,260,7
1632951858,13,12
1632952803,119,0
1632954028,9,32
1632955928,14,0
1632957855,12,8
1632959054,46,0
1632959784,7,0
1632960003,187,4144
1632961687,9,0
1632963639,10,5
1632965525,133,12
1632967470,72,11
1632969368,77,8
1632970566,48,0
1632971534,9,12
1632973475,427,451
1632974403,179,0
1632975626,14,15
1632977526,8,0
1632978250,133,0
1632979464,28,32
1632980702,105,0
1632981365,18,0
1632983287,23,24
1632985237,58,51
1632986170,65,38
1632987127,30,18
1632989016,31,0
1632990974,24,24
1632993126,184,36
1632996983,23,38
1633000804,272,40
1633004646,273,20
1633006565,19,24
1633008503,108,20
1633008603,118,0
1633010417,12,11
1633012343,10,13
1633014249,19,17
1633016188,162,14
1633018084,128,24
1633020244,102,23
1633022168,93,12
1633024105,20,13
1633026004,22,18
1633027923,252,23
1633028403,122,0
1633032039,22,26
1633033925,120,13
1633036085,13,14
1633038245,169,15
1633038302,73,0
1633040186,14,11
1633042086,57,8
1633044009,89,55
1633045946,73,12
1633047850,66,9
1633049784,64,4149
1633051689,62,8
1633053848,14,8
1633055528,47,35
1633056006,16,24
1633056302,239,0
1633057926,12,0
1633059864,12,8
1633062024,147,7
1633063213,45,46
1633064167,104,21
1633065631,427,417
1633066095,19,31
1633068248,57,19
1633070168,22,23
1633071130,129,0
1633071602,158,0
1633072084,24,21
1633074003,21,29
1633075202,165,0
1633075943,26,30
1633077845,20,19
1633078802,125,0
1633079784,14,19
1633081687,25,0
1633082403,118,0
1633083605,28,21
